Actual,Predicted,Mean Absolute Error
28.0,27.73,0.2699999999999996
24.0,24.0,0.0
47.0,46.83,0.1700000000000017
72.0,72.0,0.0
72.0,72.11,-0.10999999999999943
48.0,48.04,-0.03999999999999915
47.0,46.52,0.4799999999999969
69.0,69.0,0.0
55.0,55.0,0.0
82.0,82.0,0.0
71.0,71.0,0.0
71.0,71.0,0.0
50.0,50.03,-0.030000000000001137
78.0,78.22,-0.21999999999999886
66.0,66.0,0.0
60.0,60.0,0.0
34.0,34.03,-0.030000000000001137
70.0,70.0,0.0
31.0,32.83,-1.8299999999999983
85.0,85.44,-0.4399999999999977
68.0,68.1,-0.09999999999999432
70.0,70.0,0.0
86.0,85.65,0.3499999999999943
72.0,71.99,0.010000000000005116
86.0,85.92,0.0799999999999983
46.0,45.98,0.020000000000003126
63.0,63.0,0.0
71.0,70.99,0.010000000000005116
43.0,40.87,2.1300000000000026
35.0,35.2,-0.20000000000000284
69.0,69.0,0.0
61.0,60.97,0.030000000000001137
88.0,88.0,0.0
78.0,78.0,0.0
81.0,81.03,-0.030000000000001137
74.0,74.0,0.0
62.0,62.0,0.0
74.0,74.0,0.0
77.0,77.0,0.0
24.0,22.82,1.1799999999999997
58.0,58.05,-0.04999999999999716
47.0,47.05,-0.04999999999999716
40.0,39.04,0.9600000000000009
61.0,60.96,0.03999999999999915
65.0,65.0,0.0
71.0,71.0,0.0
61.0,61.0,0.0
42.0,42.3,-0.29999999999999716
45.0,45.41,-0.4099999999999966
61.0,60.95,0.04999999999999716
66.0,66.0,0.0
72.0,72.0,0.0
49.0,48.95,0.04999999999999716
40.0,40.12,-0.11999999999999744
55.0,54.99,0.00999999999999801
50.0,49.97,0.030000000000001137
19.0,19.17,-0.1700000000000017
82.0,82.0,0.0
88.0,88.0,0.0
27.0,26.72,0.28000000000000114
84.0,84.0,0.0
27.0,27.18,-0.17999999999999972
84.0,84.0,0.0
46.0,46.07,-0.07000000000000028
68.0,68.0,0.0
74.0,74.0,0.0
73.0,73.0,0.0
70.0,70.0,0.0
60.0,60.14,-0.14000000000000057
55.0,54.99,0.00999999999999801
29.0,28.85,0.14999999999999858
87.0,86.82,0.18000000000000682
65.0,65.04,-0.04000000000000625
24.0,25.34,-1.3399999999999999
98.0,98.32,-0.3199999999999932
50.0,50.43,-0.4299999999999997
58.0,58.0,0.0
81.0,81.01,-0.010000000000005116
64.0,63.2,0.7999999999999972
77.0,77.0,0.0
62.0,62.0,0.0
60.0,59.93,0.07000000000000028
51.0,50.7,0.29999999999999716
43.0,43.17,-0.1700000000000017
43.0,43.01,-0.00999999999999801
63.0,63.55,-0.5499999999999972
34.0,34.85,-0.8500000000000014
40.0,39.86,0.14000000000000057
70.0,70.0,0.0
71.0,71.0,0.0
67.0,67.2,-0.20000000000000284
70.0,69.81,0.18999999999999773
38.0,37.66,0.3400000000000034
47.0,46.76,0.240000000000002
79.0,79.0,0.0
67.0,67.01,-0.010000000000005116
72.0,72.0,0.0
76.0,76.0,0.0
34.0,34.05,-0.04999999999999716
38.0,38.39,-0.39000000000000057
67.0,66.85,0.15000000000000568
70.0,70.0,0.0
90.0,88.7,1.2999999999999972
80.0,80.0,0.0
64.0,64.13,-0.12999999999999545
58.0,58.0,0.0
60.0,60.16,-0.1599999999999966
82.0,82.0,0.0
69.0,69.0,0.0
39.0,38.77,0.22999999999999687
44.0,43.99,0.00999999999999801
72.0,72.0,0.0
89.0,88.29,0.7099999999999937
61.0,61.85,-0.8500000000000014
55.0,54.95,0.04999999999999716
57.0,57.27,-0.2700000000000031
46.0,47.52,-1.5200000000000031
81.0,81.03,-0.030000000000001137
61.0,61.0,0.0
34.0,34.06,-0.060000000000002274
89.0,89.0,0.0
84.0,84.0,0.0
73.0,72.12,0.8799999999999955
50.0,50.05,-0.04999999999999716
31.0,31.54,-0.5399999999999991
55.0,54.99,0.00999999999999801
56.0,56.36,-0.35999999999999943
65.0,65.39,-0.39000000000000057
63.0,63.27,-0.2700000000000031
50.0,49.96,0.03999999999999915
64.0,64.0,0.0
84.0,83.78,0.21999999999999886
31.0,30.77,0.23000000000000043
80.0,80.05,-0.04999999999999716
86.0,86.0,0.0
70.0,70.0,0.0
66.0,61.88,4.119999999999997
42.0,42.51,-0.509999999999998
90.0,90.0,0.0
48.0,47.74,0.259999999999998
82.0,82.0,0.0
57.0,57.39,-0.39000000000000057
81.0,81.0,0.0
30.0,29.91,0.08999999999999986
36.0,43.3,-7.299999999999997
24.0,24.64,-0.6400000000000006
62.0,62.0,0.0
78.0,78.0,0.0
76.0,76.17,-0.1700000000000017
55.0,54.95,0.04999999999999716
81.0,81.31,-0.3100000000000023
47.0,46.95,0.04999999999999716
87.0,87.26,-0.2600000000000051
38.0,38.86,-0.8599999999999994
49.0,48.97,0.030000000000001137
84.0,83.99,0.010000000000005116
41.0,40.84,0.1599999999999966
85.0,85.0,0.0
69.0,68.59,0.4099999999999966
66.0,66.33,-0.3299999999999983
59.0,59.0,0.0
44.0,43.93,0.07000000000000028
77.0,77.0,0.0
32.0,32.2,-0.20000000000000284
67.0,67.29,-0.29000000000000625
59.0,58.93,0.07000000000000028
69.0,69.02,-0.01999999999999602
70.0,70.0,0.0
65.0,65.0,0.0
47.0,47.34,-0.3400000000000034
70.0,69.9,0.09999999999999432
53.0,53.25,-0.25
76.0,76.0,0.0
79.0,79.0,0.0
47.0,47.1,-0.10000000000000142
46.0,45.96,0.03999999999999915
43.0,43.02,-0.020000000000003126
31.0,30.91,0.08999999999999986
36.0,35.98,0.020000000000003126
61.0,61.22,-0.21999999999999886
26.0,44.06,-18.060000000000002
49.0,50.14,-1.1400000000000006
80.0,80.0,0.0
78.0,78.0,0.0
39.0,39.15,-0.14999999999999858
66.0,66.0,0.0
58.0,57.94,0.060000000000002274
51.0,52.44,-1.4399999999999977
18.0,43.42,-25.42
41.0,40.81,0.18999999999999773
80.0,80.9,-0.9000000000000057
72.0,72.0,0.0
85.0,85.0,0.0
62.0,61.71,0.28999999999999915
44.0,44.14,-0.14000000000000057
76.0,75.78,0.21999999999999886
58.0,57.54,0.46000000000000085
43.0,43.2,-0.20000000000000284
91.0,90.99,0.010000000000005116
58.0,58.04,-0.03999999999999915
81.0,81.0,0.0
71.0,71.0,0.0
52.0,52.02,-0.020000000000003126
21.0,22.28,-1.2800000000000011
49.0,49.09,-0.09000000000000341
32.0,32.21,-0.21000000000000085
69.0,69.0,0.0
47.0,47.01,-0.00999999999999801
73.0,73.0,0.0
31.0,31.54,-0.5399999999999991
54.0,54.17,-0.1700000000000017
82.0,82.0,0.0
66.0,66.0,0.0
55.0,55.0,0.0
82.0,82.0,0.0
26.0,26.18,-0.17999999999999972
72.0,71.94,0.060000000000002274
32.0,32.0,0.0
56.0,56.31,-0.3100000000000023
28.0,26.83,1.1700000000000017
52.0,52.03,-0.030000000000001137
56.0,56.1,-0.10000000000000142
66.0,66.0,0.0
47.0,46.96,0.03999999999999915
47.0,46.54,0.46000000000000085
46.0,45.97,0.030000000000001137
62.0,60.93,1.0700000000000003
86.0,85.87,0.12999999999999545
22.0,21.79,0.21000000000000085
31.0,31.64,-0.6400000000000006
36.0,35.71,0.28999999999999915
67.0,67.14,-0.14000000000000057
65.0,64.94,0.060000000000002274
43.0,43.46,-0.46000000000000085
62.0,61.51,0.490000000000002
80.0,80.0,0.0
69.0,68.98,0.01999999999999602
50.0,49.91,0.09000000000000341
53.0,53.01,-0.00999999999999801
58.0,58.01,-0.00999999999999801
53.0,52.74,0.259999999999998
33.0,33.62,-0.6199999999999974
65.0,65.0,0.0
29.0,29.77,-0.7699999999999996
73.0,73.0,0.0
78.0,77.82,0.18000000000000682
51.0,50.33,0.6700000000000017
84.0,84.0,0.0
77.0,76.99,0.010000000000005116
73.0,73.37,-0.37000000000000455
63.0,63.35,-0.3500000000000014
53.0,52.99,0.00999999999999801
54.0,54.07,-0.07000000000000028
39.0,39.09,-0.09000000000000341
71.0,71.0,0.0
70.0,70.0,0.0
73.0,59.52,13.479999999999997
89.0,89.03,-0.030000000000001137
80.0,80.0,0.0
39.0,42.06,-3.0600000000000023
68.0,67.52,0.480000000000004
83.0,83.1,-0.09999999999999432
60.0,59.66,0.3400000000000034
91.0,91.0,0.0
70.0,70.0,0.0
53.0,53.08,-0.0799999999999983
52.0,52.36,-0.35999999999999943
80.0,80.0,0.0
63.0,62.97,0.030000000000001137
78.0,77.99,0.010000000000005116
46.0,45.91,0.09000000000000341
86.0,85.56,0.4399999999999977
80.0,80.0,0.0
31.0,30.46,0.5399999999999991
70.0,69.98,0.01999999999999602
65.0,65.0,0.0
72.0,72.0,0.0
61.0,60.65,0.3500000000000014
65.0,65.03,-0.030000000000001137
35.0,35.27,-0.2700000000000031
89.0,89.0,0.0
99.0,98.5,0.5
43.0,42.43,0.5700000000000003
69.0,69.08,-0.0799999999999983
76.0,75.73,0.269999999999996
46.0,46.01,-0.00999999999999801
30.0,29.54,0.46000000000000085
61.0,61.0,0.0
72.0,71.96,0.04000000000000625
61.0,60.83,0.1700000000000017
22.0,23.75,-1.75
55.0,54.97,0.030000000000001137
32.0,31.23,0.7699999999999996
41.0,41.34,-0.3400000000000034
76.0,75.97,0.030000000000001137
58.0,58.34,-0.3400000000000034
40.0,40.02,-0.020000000000003126
36.0,32.61,3.3900000000000006
43.0,43.06,-0.060000000000002274
36.0,35.77,0.22999999999999687
58.0,57.9,0.10000000000000142
71.0,71.08,-0.0799999999999983
95.0,94.9,0.09999999999999432
50.0,49.99,0.00999999999999801
42.0,41.76,0.240000000000002
44.0,43.95,0.04999999999999716
78.0,77.98,0.01999999999999602
32.0,31.74,0.26000000000000156
46.0,45.94,0.060000000000002274
55.0,54.87,0.13000000000000256
58.0,58.0,0.0
65.0,65.0,0.0
61.0,61.0,0.0
86.0,86.0,0.0
62.0,62.0,0.0
88.0,87.91,0.09000000000000341
67.0,66.87,0.12999999999999545
40.0,40.13,-0.13000000000000256
47.0,47.06,-0.060000000000002274
45.0,44.98,0.020000000000003126
74.0,74.0,0.0
60.0,60.06,-0.060000000000002274
40.0,39.72,0.28000000000000114
94.0,93.99,0.010000000000005116
28.0,27.86,0.14000000000000057
70.0,71.45,-1.4500000000000028
38.0,38.27,-0.2700000000000031
80.0,80.04,-0.04000000000000625
74.0,74.0,0.0
29.0,29.0,0.0
62.0,62.53,-0.5300000000000011
83.0,83.0,0.0
73.0,73.0,0.0
62.0,61.38,0.6199999999999974
57.0,57.0,0.0
39.0,38.91,0.09000000000000341
51.0,50.53,0.46999999999999886
37.0,38.0,-1.0
73.0,73.0,0.0
50.0,50.24,-0.240000000000002
30.0,29.54,0.46000000000000085
40.0,40.13,-0.13000000000000256
60.0,59.9,0.10000000000000142
48.0,47.83,0.1700000000000017
63.0,62.92,0.0799999999999983
63.0,63.0,0.0
54.0,53.14,0.8599999999999994
83.0,83.0,0.0
85.0,85.55,-0.5499999999999972
26.0,26.08,-0.0799999999999983
63.0,63.0,0.0
70.0,70.09,-0.09000000000000341
68.0,68.1,-0.09999999999999432
80.0,80.01,-0.010000000000005116
26.0,26.0,0.0
68.0,68.0,0.0
73.0,73.0,0.0
80.0,80.0,0.0
65.0,52.97,12.030000000000001
80.0,80.0,0.0
55.0,55.37,-0.36999999999999744
78.0,78.0,0.0
44.0,43.82,0.17999999999999972
90.0,89.97,0.030000000000001137
62.0,62.0,0.0
51.0,51.0,0.0
31.0,31.79,-0.7899999999999991
71.0,71.0,0.0
27.0,27.18,-0.17999999999999972
50.0,50.16,-0.1599999999999966
33.0,32.56,0.4399999999999977
85.0,84.99,0.010000000000005116
64.0,63.69,0.3100000000000023
90.0,90.0,0.0
66.0,66.0,0.0
61.0,61.38,-0.38000000000000256
63.0,63.0,0.0
85.0,85.0,0.0
83.0,83.0,0.0
73.0,73.0,0.0
46.0,46.14,-0.14000000000000057
70.0,70.0,0.0
74.0,74.0,0.0
75.0,74.78,0.21999999999999886
63.0,63.0,0.0
15.0,36.11,-21.11
63.0,62.99,0.00999999999999801
74.0,73.71,0.29000000000000625
27.0,27.55,-0.5500000000000007
69.0,69.0,0.0
47.0,46.96,0.03999999999999915
47.0,48.16,-1.1599999999999966
88.0,87.83,0.1700000000000017
57.0,56.99,0.00999999999999801
94.0,94.22,-0.21999999999999886
58.0,58.01,-0.00999999999999801
86.0,86.04,-0.04000000000000625
92.0,92.0,0.0
23.0,23.41,-0.41000000000000014
54.0,54.23,-0.22999999999999687
85.0,85.0,0.0
29.0,29.23,-0.23000000000000043
56.0,56.02,-0.020000000000003126
49.0,48.53,0.46999999999999886
39.0,39.7,-0.7000000000000028
50.0,50.04,-0.03999999999999915
73.0,73.26,-0.2600000000000051
54.0,53.28,0.7199999999999989
62.0,62.33,-0.3299999999999983
21.0,21.57,-0.5700000000000003
56.0,56.07,-0.07000000000000028
90.0,90.0,0.0
50.0,50.85,-0.8500000000000014
67.0,67.0,0.0
88.0,88.0,0.0
71.0,70.81,0.18999999999999773
44.0,44.07,-0.07000000000000028
43.0,43.0,0.0
38.0,38.52,-0.5200000000000031
59.0,58.71,0.28999999999999915
36.0,36.07,-0.07000000000000028
14.0,18.07,-4.07
26.0,25.97,0.030000000000001137
41.0,41.1,-0.10000000000000142
57.0,56.96,0.03999999999999915
60.0,60.0,0.0
73.0,73.0,0.0
75.0,75.0,0.0
48.0,47.96,0.03999999999999915
34.0,34.33,-0.3299999999999983
80.0,80.01,-0.010000000000005116
49.0,48.58,0.4200000000000017
33.0,33.08,-0.0799999999999983
77.0,76.87,0.12999999999999545
68.0,67.96,0.04000000000000625
70.0,70.0,0.0
86.0,86.0,0.0
88.0,88.0,0.0
90.0,90.0,0.0
75.0,75.24,-0.23999999999999488
42.0,41.9,0.10000000000000142
70.0,70.0,0.0
40.0,40.39,-0.39000000000000057
38.0,43.41,-5.409999999999997
40.0,40.0,0.0
48.0,45.97,2.030000000000001
64.0,64.17,-0.1700000000000017
41.0,41.05,-0.04999999999999716
36.0,35.99,0.00999999999999801
64.0,63.99,0.00999999999999801
87.0,86.75,0.25
35.0,35.11,-0.10999999999999943
72.0,72.0,0.0
69.0,69.0,0.0
27.0,27.13,-0.129999999999999
76.0,76.0,0.0
29.0,29.63,-0.629999999999999
76.0,76.0,0.0
53.0,52.93,0.07000000000000028
47.0,47.02,-0.020000000000003126
65.0,65.24,-0.23999999999999488
21.0,21.83,-0.8299999999999983
41.0,41.08,-0.0799999999999983
77.0,77.0,0.0
44.0,43.81,0.18999999999999773
81.0,80.38,0.6200000000000045
96.0,96.09,-0.09000000000000341
66.0,65.19,0.8100000000000023
38.0,37.75,0.25
54.0,54.04,-0.03999999999999915
36.0,35.63,0.36999999999999744
67.0,67.01,-0.010000000000005116
71.0,71.0,0.0
13.0,14.63,-1.6300000000000008
74.0,74.0,0.0
83.0,83.0,0.0
57.0,57.0,0.0
51.0,43.99,7.009999999999998
38.0,38.1,-0.10000000000000142
37.0,37.0,0.0
76.0,75.94,0.060000000000002274
70.0,70.0,0.0
51.0,51.01,-0.00999999999999801
69.0,69.15,-0.15000000000000568
51.0,51.11,-0.10999999999999943
60.0,59.95,0.04999999999999716
67.0,67.01,-0.010000000000005116
71.0,71.33,-0.3299999999999983
98.0,97.94,0.060000000000002274
37.0,37.29,-0.28999999999999915
54.0,53.99,0.00999999999999801
49.0,48.78,0.21999999999999886
70.0,70.0,0.0
62.0,62.01,-0.00999999999999801
73.0,73.0,0.0
50.0,50.05,-0.04999999999999716
26.0,26.1,-0.10000000000000142
51.0,51.02,-0.020000000000003126
72.0,72.0,0.0
72.0,72.0,0.0
29.0,29.02,-0.019999999999999574
69.0,69.0,0.0
58.0,58.0,0.0
67.0,66.91,0.09000000000000341
49.0,48.98,0.020000000000003126
56.0,55.99,0.00999999999999801
77.0,76.47,0.5300000000000011
75.0,74.8,0.20000000000000284
38.0,37.95,0.04999999999999716
66.0,66.0,0.0
30.0,30.71,-0.7100000000000009
88.0,87.69,0.3100000000000023
53.0,52.92,0.0799999999999983
39.0,39.18,-0.17999999999999972
68.0,67.9,0.09999999999999432
69.0,69.0,0.0
36.0,36.01,-0.00999999999999801
75.0,75.0,0.0
39.0,39.15,-0.14999999999999858
80.0,79.8,0.20000000000000284
70.0,58.29,11.71
41.0,40.43,0.5700000000000003
73.0,73.04,-0.04000000000000625
92.0,92.01,-0.010000000000005116
75.0,74.9,0.09999999999999432
45.0,44.99,0.00999999999999801
73.0,73.0,0.0
66.0,66.0,0.0
33.0,32.77,0.22999999999999687
43.0,43.17,-0.1700000000000017
87.0,86.1,0.9000000000000057
64.0,64.0,0.0
57.0,57.2,-0.20000000000000284
42.0,42.44,-0.4399999999999977
72.0,72.07,-0.06999999999999318
48.0,46.13,1.8699999999999974
83.0,83.0,0.0
77.0,77.0,0.0
53.0,52.99,0.00999999999999801
29.0,29.2,-0.1999999999999993
65.0,65.39,-0.39000000000000057
82.0,82.0,0.0
43.0,42.84,0.1599999999999966
58.0,58.0,0.0
93.0,92.97,0.030000000000001137
73.0,72.99,0.010000000000005116
62.0,62.0,0.0
83.0,83.27,-0.269999999999996
49.0,48.97,0.030000000000001137
66.0,65.99,0.010000000000005116
52.0,52.07,-0.07000000000000028
65.0,65.0,0.0
52.0,53.05,-1.0499999999999972
45.0,45.04,-0.03999999999999915
60.0,59.53,0.46999999999999886
77.0,77.02,-0.01999999999999602
59.0,58.28,0.7199999999999989
78.0,78.0,0.0
82.0,82.0,0.0
70.0,69.93,0.06999999999999318
87.0,87.0,0.0
47.0,46.99,0.00999999999999801
62.0,61.6,0.3999999999999986
56.0,56.0,0.0
76.0,76.0,0.0
80.0,80.0,0.0
62.0,61.95,0.04999999999999716
43.0,43.08,-0.0799999999999983
51.0,50.75,0.25
60.0,60.0,0.0
68.0,68.0,0.0
31.0,31.13,-0.129999999999999
33.0,33.58,-0.5799999999999983
69.0,68.95,0.04999999999999716
84.0,84.0,0.0
60.0,60.21,-0.21000000000000085
41.0,47.02,-6.020000000000003
58.0,58.24,-0.240000000000002
88.0,87.94,0.060000000000002274
59.0,58.72,0.28000000000000114
57.0,56.64,0.35999999999999943
79.0,78.93,0.06999999999999318
35.0,48.54,-13.54
30.0,29.84,0.16000000000000014
63.0,62.7,0.29999999999999716
29.0,42.61,-13.61
32.0,32.02,-0.020000000000003126
55.0,54.93,0.07000000000000028
75.0,74.93,0.06999999999999318
70.0,70.0,0.0
61.0,60.89,0.10999999999999943
38.0,36.92,1.0799999999999983
21.0,22.06,-1.0599999999999987
56.0,56.01,-0.00999999999999801
59.0,59.0,0.0
68.0,68.0,0.0
46.0,45.91,0.09000000000000341
40.0,40.03,-0.030000000000001137
52.0,51.85,0.14999999999999858
63.0,63.0,0.0
41.0,41.67,-0.6700000000000017
56.0,56.57,-0.5700000000000003
71.0,71.0,0.0
79.0,79.0,0.0
75.0,75.03,-0.030000000000001137
62.0,61.71,0.28999999999999915
44.0,43.83,0.1700000000000017
85.0,85.0,0.0
37.0,36.75,0.25
49.0,48.87,0.13000000000000256
53.0,53.31,-0.3100000000000023
74.0,74.01,-0.010000000000005116
57.0,57.08,-0.0799999999999983
80.0,80.03,-0.030000000000001137
30.0,30.65,-0.6499999999999986
59.0,57.46,1.5399999999999991
91.0,91.01,-0.010000000000005116
58.0,58.01,-0.00999999999999801
57.0,56.98,0.020000000000003126
37.0,37.82,-0.8200000000000003
71.0,71.0,0.0
63.0,63.23,-0.22999999999999687
83.0,83.0,0.0
51.0,50.97,0.030000000000001137
88.0,88.0,0.0
86.0,86.0,0.0
74.0,74.01,-0.010000000000005116
60.0,59.96,0.03999999999999915
45.0,44.89,0.10999999999999943
53.0,52.99,0.00999999999999801
61.0,61.53,-0.5300000000000011
63.0,63.0,0.0
67.0,61.12,5.880000000000003
57.0,57.11,-0.10999999999999943
95.0,95.09,-0.09000000000000341
12.0,20.61,-8.61
51.0,51.06,-0.060000000000002274
69.0,69.07,-0.06999999999999318
54.0,53.87,0.13000000000000256
67.0,67.0,0.0
71.0,71.0,0.0
63.0,62.9,0.10000000000000142
56.0,55.88,0.11999999999999744
59.0,59.0,0.0
37.0,37.08,-0.0799999999999983
33.0,32.98,0.020000000000003126
38.0,37.9,0.10000000000000142
60.0,59.98,0.020000000000003126
81.0,81.0,0.0
76.0,76.0,0.0
79.0,78.97,0.030000000000001137
65.0,65.2,-0.20000000000000284
74.0,74.03,-0.030000000000001137
77.0,77.02,-0.01999999999999602
44.0,44.21,-0.21000000000000085
68.0,67.15,0.8499999999999943
50.0,50.04,-0.03999999999999915
90.0,89.93,0.06999999999999318
14.0,14.69,-0.6899999999999995
80.0,80.25,-0.25
50.0,50.46,-0.46000000000000085
47.0,47.02,-0.020000000000003126
64.0,63.99,0.00999999999999801
89.0,88.98,0.01999999999999602
76.0,76.0,0.0
47.0,46.9,0.10000000000000142
82.0,82.0,0.0
74.0,74.11,-0.10999999999999943
88.0,88.0,0.0
38.0,38.37,-0.36999999999999744
54.0,54.0,0.0
67.0,66.89,0.10999999999999943
47.0,46.82,0.17999999999999972
84.0,84.0,0.0
58.0,57.99,0.00999999999999801
30.0,29.8,0.1999999999999993
94.0,94.0,0.0
41.0,40.15,0.8500000000000014
71.0,70.97,0.030000000000001137
55.0,55.05,-0.04999999999999716
65.0,65.0,0.0
68.0,67.98,0.01999999999999602
71.0,70.97,0.030000000000001137
75.0,75.0,0.0
58.0,58.0,0.0
67.0,67.0,0.0
55.0,54.99,0.00999999999999801
56.0,55.88,0.11999999999999744
61.0,47.08,13.920000000000002
64.0,63.89,0.10999999999999943
62.0,61.95,0.04999999999999716
28.0,27.81,0.19000000000000128
53.0,52.92,0.0799999999999983
24.0,23.95,0.05000000000000071
70.0,70.0,0.0
62.0,61.96,0.03999999999999915
27.0,26.97,0.030000000000001137
91.0,90.4,0.5999999999999943
22.0,36.28,-14.280000000000001
54.0,53.98,0.020000000000003126
56.0,55.9,0.10000000000000142
63.0,63.0,0.0
61.0,61.0,0.0
40.0,39.97,0.030000000000001137
56.0,49.07,6.93
70.0,69.92,0.0799999999999983
64.0,64.06,-0.060000000000002274
80.0,80.18,-0.18000000000000682
44.0,44.0,0.0
52.0,51.89,0.10999999999999943
73.0,73.05,-0.04999999999999716
57.0,57.37,-0.36999999999999744
69.0,69.0,0.0
92.0,92.0,0.0
46.0,46.19,-0.18999999999999773
62.0,62.0,0.0
38.0,37.71,0.28999999999999915
66.0,66.0,0.0
37.0,36.87,0.13000000000000256
87.0,87.02,-0.01999999999999602
84.0,84.0,0.0
31.0,52.42,-21.42
70.0,69.78,0.21999999999999886
69.0,69.02,-0.01999999999999602
63.0,63.0,0.0
53.0,53.35,-0.3500000000000014
51.0,50.08,0.9200000000000017
57.0,56.96,0.03999999999999915
82.0,82.26,-0.2600000000000051
67.0,67.0,0.0
47.0,47.02,-0.020000000000003126
26.0,25.94,0.05999999999999872
79.0,79.0,0.0
38.0,37.99,0.00999999999999801
59.0,58.69,0.3100000000000023
90.0,90.55,-0.5499999999999972
51.0,51.09,-0.09000000000000341
40.0,39.77,0.22999999999999687
43.0,42.6,0.3999999999999986
33.0,33.02,-0.020000000000003126
48.0,47.99,0.00999999999999801
73.0,73.0,0.0
63.0,63.0,0.0
75.0,75.0,0.0
53.0,53.03,-0.030000000000001137
72.0,72.0,0.0
53.0,53.05,-0.04999999999999716
40.0,39.71,0.28999999999999915
58.0,57.96,0.03999999999999915
78.0,77.99,0.010000000000005116
66.0,66.07,-0.06999999999999318
65.0,65.0,0.0
25.0,25.05,-0.05000000000000071
67.0,67.0,0.0
79.0,79.0,0.0
76.0,75.97,0.030000000000001137
22.0,22.1,-0.10000000000000142
57.0,57.0,0.0
81.0,81.0,0.0
76.0,76.0,0.0
88.0,88.01,-0.010000000000005116
48.0,47.85,0.14999999999999858
50.0,50.08,-0.0799999999999983
55.0,54.86,0.14000000000000057
77.0,77.13,-0.12999999999999545
47.0,46.93,0.07000000000000028
53.0,59.05,-6.049999999999997
55.0,55.16,-0.1599999999999966
28.0,27.39,0.6099999999999994
77.0,77.0,0.0
87.0,87.0,0.0
76.0,76.03,-0.030000000000001137
46.0,45.51,0.490000000000002
63.0,63.0,0.0
87.0,85.44,1.5600000000000023
62.0,63.1,-1.1000000000000014
63.0,62.98,0.020000000000003126
51.0,51.07,-0.07000000000000028
77.0,77.0,0.0
75.0,75.0,0.0
42.0,42.0,0.0
67.0,67.0,0.0
91.0,91.0,0.0
59.0,59.81,-0.8100000000000023
68.0,67.93,0.06999999999999318
76.0,76.0,0.0
58.0,58.0,0.0
55.0,54.92,0.0799999999999983
29.0,28.61,0.39000000000000057
28.0,36.88,-8.880000000000003
79.0,79.0,0.0
46.0,42.14,3.8599999999999994
49.0,45.04,3.960000000000001
65.0,64.97,0.030000000000001137
71.0,69.35,1.6500000000000057
58.0,58.0,0.0
60.0,60.0,0.0
24.0,24.62,-0.620000000000001
83.0,83.02,-0.01999999999999602
73.0,72.99,0.010000000000005116
62.0,62.0,0.0
42.0,41.91,0.09000000000000341
72.0,72.66,-0.6599999999999966
69.0,69.0,0.0
48.0,47.69,0.3100000000000023
57.0,57.0,0.0
64.0,63.97,0.030000000000001137
52.0,52.0,0.0
39.0,38.73,0.2700000000000031
90.0,90.0,0.0
53.0,53.02,-0.020000000000003126
49.0,49.43,-0.4299999999999997
75.0,75.0,0.0
82.0,82.0,0.0
58.0,57.94,0.060000000000002274
37.0,37.13,-0.13000000000000256
48.0,47.87,0.13000000000000256
60.0,59.99,0.00999999999999801
70.0,70.0,0.0
89.0,89.0,0.0
66.0,65.98,0.01999999999999602
77.0,77.22,-0.21999999999999886
60.0,60.0,0.0
61.0,61.01,-0.00999999999999801
68.0,68.0,0.0
41.0,41.18,-0.17999999999999972
74.0,74.31,-0.3100000000000023
66.0,65.76,0.23999999999999488
54.0,53.64,0.35999999999999943
38.0,37.92,0.0799999999999983
77.0,76.94,0.060000000000002274
73.0,73.0,0.0
40.0,40.41,-0.4099999999999966
66.0,59.1,6.899999999999999
78.0,78.0,0.0
73.0,73.0,0.0
82.0,82.01,-0.010000000000005116
35.0,34.99,0.00999999999999801
59.0,59.05,-0.04999999999999716
90.0,90.01,-0.010000000000005116
66.0,66.03,-0.030000000000001137
83.0,83.89,-0.8900000000000006
46.0,46.01,-0.00999999999999801
65.0,64.88,0.12000000000000455
39.0,43.29,-4.289999999999999
73.0,73.0,0.0
87.0,87.0,0.0
78.0,78.0,0.0
55.0,54.99,0.00999999999999801
61.0,60.93,0.07000000000000028
31.0,31.05,-0.05000000000000071
86.0,86.0,0.0
75.0,75.01,-0.010000000000005116
94.0,93.94,0.060000000000002274
54.0,53.94,0.060000000000002274
